店铺名称,省份,城市,地区,地址,经度,纬度,所属品类,是否为品牌店,配送,电话,营业时间,近期销量,活动,起送价,配送费,是否为新店,商家评分,总体评分,味道评分,包装评分,配送评分,配送时间,商品评分,服务态度,评价总数,好评数,差评数,有图
众所粥知(好粥道二店),安徽省,铜陵市,铜官区,义安区五松镇人民大道184号网点,117.793152,30.95622,包子粥店|生煎锅贴|,否,蜂鸟专送,2822877,"[""07:30/18:30""]",68,"1 ： 满20减8;2 ： 单品定价;3 ： 新用户下单立减10元;4 ： 单品定价;",10,配送费4,否,3.9152542372881,3.9152542372881,2.7796610169492,3.0847457627119,3.2203389830508,23,3.0847457627119,2.7796610169492,66,49,12,15
蜀香冒菜,安徽省,铜陵市,铜官区,义安区五松镇华芳国际度假花园17栋102号网点,117.799562,30.956806,麻辣烫|地方小吃|,否,蜂鸟专送,18656217738,"[""09:30/23:55""]",39,"1 ： 满20减1;",15,配送费4,否,4,4,4,4.25,3,25,4.25,4,4,3,1,0
张师傅云南过桥米线,安徽省,铜陵市,铜官区,铜陵县五松镇公安街商业网点1号,117.790475116,30.952383545217,米粉面馆|地方小吃|,否,蜂鸟专送,18905626994,"[""09:00/21:00""]",44,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,远距离配送费5,否,4.9,4.9,3.3,3.3,3.2,25,3.3,3.3,10,10,0,0
沧州火锅鸡,安徽省,铜陵市,铜官区,义安区五松镇荷花塘小区18栋15号网点,117.791312,30.954805,火锅烤鱼|地方小吃|,否,蜂鸟专送,13285621678,"[""10:00/02:00""]",21,"1 ： 满100减1;2 ： 新用户下单立减10元;",15,配送费4,否,3,3,3,3,5,0,3,3,1,0,0,0
特色红盆鱼,安徽省,铜陵市,铜官区,铜陵县五松镇观湖东苑13栋7号网点,117.795532,30.955251,川湘菜|,否,蜂鸟专送,13856205882,"[""09:00/22:00""]",39,"1 ： 满20减3;2 ： 新用户下单立减10元;",15,配送费4,否,5,5,5,5,5,31,5,5,4,4,0,0
一品飘香(铜陵县店),安徽省,铜陵市,铜官区,铜陵县建设西路公安路门面房1号,117.79044404839,30.951984391188,简餐|,否,蜂鸟专送,05628827277,"[""08:00/24:00""]",51,"1 ： 满25减2，满35减3;2 ： 新用户下单立减10元;",15,远距离配送费5,否,4.1,4.1,2.75,2.75,2.5,25,2.75,2.75,20,16,2,0
安平菜馆,安徽省,铜陵市,铜官区,义安区五松镇观湖东苑公路小区3#网点,117.79547,30.953256,简餐|川湘菜|,否,蜂鸟专送,18256262498,"[""11:00/02:00""]",43,"1 ： 满40减6;2 ： 新用户下单立减10元;",15,配送费4,否,4.6,4.6,3,3,3.2,29,3,3,10,8,0,0
萧县羊肉汤馆,安徽省,铜陵市,铜官区,义安区五松镇荷花塘街9号网点,117.790702,30.952543,米粉面馆|地方小吃|,否,蜂鸟专送,15756030292,"[""07:00/19:30""]",9,no,12,远距离配送费5,是,3,3,3,3,5,22,3,3,2,1,1,0
老铁秘制鸭肠(铜陵县店),安徽省,铜陵市,铜官区,义安区五松镇建设西路3号,117.790329,30.951882,地方小吃|炸鸡炸串|,否,蜂鸟专送,18556557327,"[""12:30/23:50""]",53,"1 ： 满35减3;2 ： 新用户下单立减10元;",15,远距离配送费5,否,4.3333333333333,4.3333333333333,4,4,3.8888888888889,27,4,4,9,8,0,0
御丫（城北店）,安徽省,铜陵市,铜官区,铜陵市开发区嘉华广场南区F213,117.79373,30.956986,鸭脖卤味|地方小吃|,否,蜂鸟专送,15005626556,"[""08:00/22:30""]",47,"1 ： 满20减3，满35减4;2 ： 新用户下单立减10元;",10,配送费4,否,4.1818181818182,4.1818181818182,4,4.0909090909091,4.7272727272727,27,4.0909090909091,4,11,9,1,2
龙门花甲(铜陵县店),安徽省,铜陵市,铜官区,义安区五松镇建设中路观湖西苑309号,117.794532,30.951529,盖浇饭|地方小吃|,否,蜂鸟专送,18356273701,"[""00:00/24:00""]",73,"1 ： 满100减1;2 ： 新用户下单立减10元;",15,配送费4,否,4.1428571428571,4.1428571428571,3.6190476190476,3.6190476190476,4.2380952380952,27,3.6190476190476,3.6190476190476,42,34,5,5
新华饭店,安徽省,铜陵市,铜官区,义安区五松镇南湖东苑6栋103网点,117.791423,30.94965,简餐|地方小吃|,否,蜂鸟专送,15956208382,"[""10:00/23:50""]",15,"1 ： 新用户下单立减10元;",15,远距离配送费5,否,4.5,4.5,4.5,5,4,35,5,4.5,2,2,0,0
炸酱面,安徽省,铜陵市,铜官区,义安区五松镇建设西路,117.787774,30.951627,米粉面馆|,否,蜂鸟专送,13856287075,"[""07:00/19:00""]",13,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,远距离配送费5,否,5,5,5,5,5,0,5,5,3,3,0,0
老黄冷饮批发,安徽省,铜陵市,铜官区,铜陵县五松镇公安路1号第1间网点,117.790378,30.952043,零食|甜品|,否,蜂鸟专送,17705621322,"[""10:00/22:00""]",23,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,远距离配送费5,否,5,5,5,5,5,0,5,5,1,1,0,0
西元餐厅（铜陵县店）,安徽省,铜陵市,铜官区,铜陵市义安区五松镇华芳国际度假花园24栋1、2、3号网点,117.80035129203,30.956962333643,简餐|,否,蜂鸟专送,13355625215,"[""10:00/13:30"",""16:00/20:00""]",1,"1 ： 满20减3，满35减4;2 ： 新用户下单立减10元;",15,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
喵巷奶茶,安徽省,铜陵市,铜官区,五松镇伯乐花园笠帽山路16号网点,117.793301,30.95388,奶茶果汁|,否,蜂鸟专送,18656227776,"[""10:00/21:30""]",54,"1 ： 新用户下单立减10元;",10,配送费4,否,4.6896551724138,4.6896551724138,4.2758620689655,4.3793103448276,4.4137931034483,29,4.3793103448276,4.2758620689655,29,26,1,1
易生活超市,安徽省,铜陵市,铜官区,义安区五松镇荷塘月色花园12栋网点4房,117.8027012,30.95261892,大型超市|,否,蜂鸟专送,18956285588,"[""07:00/22:30""]",33,"1 ： 满20减1;2 ： 新用户下单立减10元;",15,配送费4,否,5,5,5,5,5,20,5,5,1,1,0,0
来伊份(笠帽山路店7217店),安徽省,铜陵市,铜官区,铜陵市义安区五松镇伯乐花园笠帽山路5号,117.79391462489,30.954096578403,休闲零食|,否,蜂鸟专送,0562-8212177,"[""09:30/20:30""]",23,no,20,远距离配送费3.68,否,4.6,4.6,4.8,4.8,4.4,26,4.8,4.8,5,4,0,0
百味生活馆（城北店）,安徽省,铜陵市,铜官区,铜陵县城北农贸大市场二楼,117.7938634805,30.956619665499,蔬菜豆品|,否,蜂鸟专送,13856206909,"[""07:00/17:30""]",4,"1 ： 满39减6，满69减10，满139减15;2 ： 限时特惠;3 ： 限时特惠;4 ： 限时特惠;5 ： 限时特惠;6 ： 限时特惠;7 ： 限时特惠;",15,远距离配送费3.68,否,0,0,0,0,0,0,0,0,0,0,0,0
玉香水果店,安徽省,铜陵市,铜官区,义安区五松镇景湖湾26栋网点6号网点,117.793556,30.951457,水果|,否,蜂鸟专送,18056207182,"[""09:00/23:50""]",108,"1 ： 满20减1;2 ： 新用户下单立减10元;",15,配送费4,否,4.7619047619048,4.7619047619048,3.5952380952381,3.7619047619048,3.7142857142857,25,3.7619047619048,3.5952380952381,42,40,1,2
H2奶茶(义安区店),安徽省,铜陵市,铜官区,义安区五松镇荷花塘小区9栋1号网点,117.790415,30.952795,奶茶果汁|,否,蜂鸟专送,13956241190,"[""10:35/19:10""]",46,"1 ： 满22减3;2 ： 新用户下单立减10元;",10,远距离配送费4.5,否,4.4615384615385,4.4615384615385,3.6153846153846,3.7692307692308,3.5384615384615,22,3.7692307692308,3.6153846153846,13,12,1,0
蒙特奶茶,安徽省,铜陵市,铜官区,铜陵县五松镇人民大道家得利超市旁,117.791337,30.952024,奶茶果汁|,否,蜂鸟专送,13395622857,"[""08:55/01:00""]",67,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,配送费4,否,4.8666666666667,4.8666666666667,4.3333333333333,4.4,4.6,27,4.4,4.3333333333333,15,15,0,3
巴绿缘绿色茶饮（荷花塘店）,安徽省,铜陵市,铜官区,义安区五松镇建设西路445号网点,117.788909,30.9521,奶茶果汁|甜品|,否,蜂鸟专送,18326708183,"[""09:00/23:00""]",51,"1 ： 满20减6;2 ： 新用户下单立减10元;",15,远距离配送费3,否,4.8095238095238,4.8095238095238,3.3333333333333,3.4285714285714,3.1904761904762,22,3.4285714285714,3.3333333333333,22,21,0,2
兴风号,安徽省,铜陵市,铜官区,义安区五松镇建设西路（百货公司）东三间号网点,117.787261,30.951206,奶茶果汁|,否,蜂鸟专送,13195629228,"[""09:00/23:00""]",24,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,远距离配送费5,否,4,4,4,4.4,4.2,30,4.4,4,5,4,1,0
巴绿缘绿色茶饮（荷花塘店）,安徽省,铜陵市,铜官区,铜陵县五松镇建设西路社保局一楼,117.790688,30.952049,奶茶果汁|,否,蜂鸟专送,18656220832,"[""09:00/22:30""]",4,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,远距离配送费5,否,2,2,3,3,5,0,3,3,1,0,1,1
伍子菜馆,安徽省,铜陵市,铜官区,义安区五松镇观湖东苑公路小区网点10号,117.794961,30.951793,简餐|地方小吃|,否,蜂鸟专送,18856207810,"[""00:00/02:00"",""16:00/23:55""]",25,no,15,配送费4,否,4,4,4,4,5,30,4,4,4,3,1,0
弟兄烧烤,安徽省,铜陵市,铜官区,义安区五松镇观湖大道11号网点,117.794593,30.953842,烧烤|地方小吃|,否,蜂鸟专送,18095626468,"[""17:00/01:00""]",129,"1 ： 满100减1;2 ： 新用户下单立减10元;",15,配送费4,否,4.5942028985507,4.5942028985507,4.2028985507246,4.0434782608696,4.4202898550725,29,4.0434782608696,4.2028985507246,77,70,3,1
晓郑烧烤（铜陵县店）,安徽省,铜陵市,铜官区,铜陵县五松镇观湖西苑2号商住楼3号网点,117.794795,30.952118,烧烤|海鲜|,否,蜂鸟专送,05628822345,"[""16:00/02:00""]",253,"1 ： 满100减1;2 ： 新用户下单立减10元;",15,配送费4,否,4.6153846153846,4.6153846153846,3.8041958041958,3.8881118881119,4.1958041958042,30,3.8881118881119,3.8041958041958,148,134,6,24
周先森脆皮鸡米饭（铜陵县店）,安徽省,铜陵市,铜官区,义安区五松镇荷花塘路2幢网点5号房,117.790178,30.951715,简餐|盖浇饭|,否,no,18756237685,"[""10:20/14:30"",""16:30/21:30""]",203,"1 ： 满20减10，满40减20;2 ： 单品折扣;3 ： 新用户下单立减10元;4 ： 单品折扣;5 ： 单品折扣;6 ： 单品折扣;7 ： 单品折扣;8 ： 单品折扣;9 ： 单品折扣;10 ： 单品折扣;11 ： 单品折扣;12 ： 单品折扣;13 ： 单品折扣;14 ： 单品折扣;15 ： 单品折扣;16 ： 单品折扣;17 ： 单品折扣;18 ： 单品折扣;19 ： 单品折扣;20 ： 单品折扣;21 ： 单品折扣;22 ： 单品折扣;23 ： 单品折扣;24 ： 单品折扣;25 ： 单品折扣;26 ： 单品折扣;27 ： 单品折扣;28 ： 单品折扣;29 ： 单品折扣;30 ： 单品折扣;31 ： 单品折扣;32 ： 单品折扣;33 ： 单品折扣;34 ： 单品折扣;35 ： 单品折扣;36 ： 单品折扣;37 ： 单品折扣;38 ： 单品折扣;39 ： 单品折扣;40 ： 单品折扣;41 ： 单品折扣;42 ： 单品折扣;",15,配送费2,否,4.685393258427,4.685393258427,3.6666666666667,3.7666666666667,3.3595505617978,36,3.7666666666667,3.6666666666667,97,92,2,9
芭比馒头(华芳国际店),安徽省,铜陵市,铜官区,义安区五松镇华芳国际度假花园17栋102号网点,117.799326,30.956643,包子粥店|地方小吃|,否,蜂鸟专送,13858848418,"[""07:00/14:00""]",24,"1 ： 新用户下单立减10元;",12,配送费3,否,4.3333333333333,4.3333333333333,4.3333333333333,4.3333333333333,5,25,4.3333333333333,4.3333333333333,3,2,0,1
川福夫妻肺片(建设路店),安徽省,铜陵市,铜官区,义安区五松镇建设西路2号一层南,117.790756,30.95188,鸭脖卤味|地方小吃|,否,蜂鸟专送,13856281077,"[""08:00/12:00"",""15:40/19:00""]",4,no,15,远距离配送费5,是,5,5,5,5,5,0,5,5,1,1,0,0
川福夫妻肺片(城北分店),安徽省,铜陵市,铜官区,义安区五松镇人民大道231号网点,117.793644,30.956813,鸭脖卤味|地方小吃|,否,蜂鸟专送,13856283886,"[""07:30/18:30""]",6,no,15,配送费4,是,0,0,0,0,0,22,0,0,0,0,0,0
一百碗面馆,安徽省,铜陵市,铜官区,义安区五松镇山水人家笠帽山东路102号网点,117.805175,30.957906,米粉面馆|简餐|,否,蜂鸟专送,13866848637,"[""09:00/13:30""]",18,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,配送费4,否,4.25,4.25,2.5,2.5,3.25,46,2.5,2.5,4,3,0,0
小董挂炉果木烤鸭(铜陵县店),安徽省,铜陵市,铜官区,义安区五松镇观湖东苑一期42号网点,117.794953,30.954164,鸭脖卤味|地方小吃|,否,蜂鸟专送,13856228727,"[""09:30/20:00""]",22,"1 ： 满100减1;2 ： 新用户下单立减10元;",15,配送费4,否,4.6,4.6,4.6,4.6,4.2,0,4.6,4.6,5,4,0,0
意大利纯手工披萨（意式风情街）,安徽省,铜陵市,铜官区,铜陵江南文化园,117.800582,30.950897,披萨意面|,否,蜂鸟专送,0562-8828179,"[""09:50/13:55"",""16:50/20:55""]",11,"1 ： 满20减3，满35减4;2 ： 新用户下单立减10元;",10,免配送费,否,5,5,5,5,4.5,0,5,5,2,2,0,1
胥坝烧烤,安徽省,铜陵市,铜官区,铜陵县五松镇观湖东苑4栋商办楼16号网点,117.7927,30.951754,烧烤|地方小吃|,否,蜂鸟专送,18005622827,"[""16:10/04:10""]",2,"1 ： 满100减2;2 ： 新用户下单立减10元;",15,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
6号土菜馆（铜陵县店）,安徽省,铜陵市,铜官区,义安区五松镇观湖东苑公路小区6号,117.79528,30.952804,其他菜系|简餐|,否,蜂鸟专送,18005624731,"[""00:05/01:00"",""10:00/24:00""]",68,"1 ： 满50减3;2 ： 单品减免;3 ： 新用户下单立减10元;4 ： 单品减免;5 ： 单品减免;6 ： 单品减免;7 ： 单品减免;",10,配送费4,否,4.45,4.45,3.95,4.15,4.65,40,4.15,3.95,21,19,1,3
光满特色麻辣烫（铜陵县店）,安徽省,铜陵市,铜官区,铜陵县五松镇观湖大厦一层网点,117.7946986,30.9519066,麻辣烫|地方小吃|,否,蜂鸟专送,13035488718,"[""17:00/02:00""]",61,"1 ： 满100减1;2 ： 新用户下单立减10元;",10,配送费4,否,4.6153846153846,4.6153846153846,4.3846153846154,4.4615384615385,4.6923076923077,23,4.4615384615385,4.3846153846154,13,12,1,12
家乐园餐厅,安徽省,铜陵市,铜官区,铜陵县五松镇南湖东苑3栋续建工程二层2号,117.790802,30.949504,川湘菜|其他菜系|,否,蜂鸟专送,13955938519,"[""10:00/20:00""]",1,"1 ： 满20减3;2 ： 新用户下单立减10元;",10,远距离配送费5,否,0,0,0,0,0,0,0,0,0,0,0,0
果满香水果店,安徽省,铜陵市,铜官区,义安区五松镇伯乐花园2栋34号网点,117.794669,30.953831,水果|,否,蜂鸟专送,18256205560,"[""07:30/21:30""]",,"1 ： 单品定价;2 ： 新用户下单立减10元;",10,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
东苑酒楼,安徽省,铜陵市,铜官区,义安区五松镇观湖东苑网点房46号,117.794915,30.953969,盖浇饭|简餐|,否,蜂鸟专送,13856263648,"[""09:00/20:00""]",10,"1 ： 满20减6;2 ： 新用户下单立减10元;",15,免配送费,否,0,0,0,0,0,0,0,0,0,0,0,0
麻鼠水果,安徽省,铜陵市,铜官区,义安区五松镇荷塘月色5栋9号网点,117.804083,30.952268,水果|,否,蜂鸟专送,18605626622,"[""08:00/22:00""]",30,no,10,配送费4,否,4.6666666666667,4.6666666666667,4.6666666666667,5,5,0,5,4.6666666666667,9,8,0,1
大友家常菜馆,安徽省,铜陵市,铜官区,义安区荷花塘小区15栋18号网点,117.79114,30.954584,简餐|地方小吃|,否,蜂鸟专送,13856261857,"[""10:00/22:00""]",,"1 ： 新用户下单立减10元;",15,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
图门烧烤,安徽省,铜陵市,铜官区,义安区五松镇观湖东苑二期15-35号网点29号网点,117.79513,30.952859,烧烤|小龙虾|,否,蜂鸟专送,13856256016,"[""17:00/02:00""]",,no,15,配送费1,否,0,0,0,0,0,0,0,0,0,0,0,0
铜香阁菜馆,安徽省,铜陵市,铜官区,义安区五松镇北湖新村商业网点19-20号网点,117.802698,30.953986,简餐|地方小吃|,否,蜂鸟专送,15385620967,"[""10:00/22:00""]",,no,10,配送费2,是,0,0,0,0,0,0,0,0,0,0,0,0
卤鲜骨香鹅(荷塘月色店),安徽省,铜陵市,铜官区,义安区五松镇荷塘月色12栋2号网点,117.804962,30.953402,鸭脖卤味|地方小吃|,否,蜂鸟专送,18956230060,"[""10:00/22:00""]",,"1 ： 新用户下单立减10元;",10,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
石小沫煎饼果儿,安徽省,铜陵市,铜官区,义安区五松镇齐仙西区五松路22号网点,117.79048,30.951523,地方小吃|简餐|,否,蜂鸟专送,18375361760,"[""07:00/20:00""]",52,"1 ： 满100减1;2 ： 新用户下单立减10元;",15,远距离配送费5,否,4.9090909090909,4.9090909090909,2.1818181818182,2.1818181818182,1.7272727272727,0,2.1818181818182,2.1818181818182,11,11,0,0
绵情蛋糕,安徽省,铜陵市,铜官区,义安区五松镇北湖新村109号网点,117.802433,30.954105,蛋糕|面包|,否,蜂鸟专送,18756257050,"[""10:00/22:00""]",,"1 ： 新用户下单立减10元;",10,配送费4,否,0,0,0,0,0,0,0,0,0,0,0,0
黄焖鸡米饭（铜陵县店）,安徽省,铜陵市,铜官区,铜陵县五松镇公安路１栋５号网点,117.790378,30.952043,简餐|黄焖鸡米饭|,否,no,18256286657,"[""09:00/22:00""]",133,"1 ： 满21减1，满42减2;2 ： 新用户下单立减10元;",30,免配送费,否,4.3555555555556,4.3555555555556,4,4.2222222222222,4.3333333333333,32,4.2222222222222,4,45,36,3,3
肯德基宅急送（铜官店）,安徽省,铜陵市,铜官区,安徽省铜陵市淮河大道铜冠世纪广场一楼,117.807426,30.92727,汉堡|炸鸡炸串|,是,no,4009208801,"[""07:00/22:55""]",343,"1 ： 超值换购;2 ： 饿了么回味桶97;3 ： 45烤堡单人4件套;4 ： 辣堡辣翅啤酒单人餐95折;5 ： 辣堡辣翅啤酒单人餐95折;6 ： 85小食振威干杯桶;7 ： 49热辣助威单人餐;8 ： 7.6折卷堡三人餐;9 ： 7.7折卷堡双人餐;10 ： 85小食振威干杯桶;11 ： 74堡堡双人餐;12 ： 97回味桶;13 ： 49热辣助威单人餐;",,配送费9,否,4.8571428571429,4.8571428571429,4.2706766917293,4.3007518796992,3.9323308270677,40,4.3007518796992,4.2706766917293,136,133,2,2
正新鸡排（铜陵县店）,安徽省,铜陵市,铜官区,义安区五松镇建设西路,117.793522,30.951208,炸鸡炸串|地方小吃|,否,蜂鸟专送,18205626211,"[""09:30/23:55""]",107,"1 ： 满100减1;2 ： 新用户下单立减10元;",15,配送费4,否,4.6938775510204,4.6938775510204,3.734693877551,3.7448979591837,3.9183673469388,26,3.7448979591837,3.734693877551,100,96,1,4
重庆小面,安徽省,铜陵市,铜官区,铜陵县五松镇人民大道210-232号226号网点,117.793281,30.956334,米粉面馆|地方小吃|,否,蜂鸟专送,13955901200,"[""07:30/19:00""]",34,no,15,配送费4,否,3.4,3.4,2.6,2.6,3.8,21,2.6,2.6,5,3,2,1
蜜思比萨(铜陵二店),安徽省,铜陵市,铜官区,铜官区五松东村67栋20号网点,117.81181017,30.93503545,披萨意面|西餐|,否,no,15705623213,"[""10:00/21:40""]",20,"1 ： 满10元赠送送餐入户1份;2 ： 新用户下单立减10元;",20,免配送费,是,5,5,4.6666666666667,5,5,32,5,4.6666666666667,3,3,0,0
浅尝厚爱私家烘焙,安徽省,铜陵市,铜官区,铜官区园林新村143栋6号网点,117.79232,30.935892,蛋糕|面包|,否,蜂鸟专送,17756234158,"[""08:00/22:00""]",6,"1 ： 新用户下单立减10元;",20,远距离配送费6,否,4,4,4,4,5,0,4,4,1,1,0,0
艾米轩脆皮鸡米饭,安徽省,铜陵市,铜官区,铜陵市五松西村14栋102室,117.802179,30.935426,简餐|地方小吃|,否,蜂鸟专送,15056819293,"[""10:00/21:00""]",11,"1 ： 满20减6，满30减8;2 ： 新用户下单立减10元;",15,远距离配送费5,否,5,5,3.3333333333333,3.3333333333333,2.3333333333333,0,3.3333333333333,3.3333333333333,3,3,0,0
明麟小吃(麻辣烫),安徽省,铜陵市,铜官区,铜陵市义安新村网点3号第15间,117.809408,30.93606,麻辣烫|简餐|,否,no,13856296075,"[""10:00/23:00""]",87,"1 ： 新用户下单立减10元;",12,免配送费,否,4.3508771929825,4.3508771929825,3.421875,3.578125,3.3333333333333,37,3.578125,3.421875,69,60,5,0
